bayesian	{'0': 7, '94': 1, '234': 1, '459': 1}
arithmetic~approximate~numerical~quantities	{'82': 1}
quantities~only	{'82': 1}
numerical~quantities~only	{'82': 1}
approximate~numerical~quantities~only	{'82': 1}
keeps	{'82': 1}
only~keeps	{'82': 1}
quantities~only~keeps	{'82': 1}
numerical~quantities~only~keeps	{'82': 1}
track	{'82': 2, '164': 1}
keeps~track	{'82': 1}
only~keeps~track	{'82': 1}
quantities~only~keeps~track	{'82': 1}
track~numerical	{'82': 1}
keeps~track~numerical	{'82': 1}
only~keeps~track~numerical	{'82': 1}
use~error	{'82': 1}
results~use~error	{'82': 1}
numerical~results~use~error	{'82': 1}
propagation~track	{'82': 1}
error~propagation~track	{'82': 1}
use~error~propagation~track	{'82': 1}
accuracy~numerical	{'82': 1}
track~accuracy~numerical	{'82': 1}
propagation~track~accuracy~numerical	{'82': 1}
carry	{'82': 1}
computation~carry	{'82': 1}
numerical~computation~carry	{'82': 1}
accuracy~numerical~computation~carry	{'82': 1}
precision~information	{'82': 1}
accuracy~precision~information	{'82': 1}
carry~accuracy~precision~information	{'82': 1}
returning	{'82': 1}
information~returning	{'82': 1}
precision~information~returning	{'82': 1}
accuracy~precision~information~returning	{'82': 1}
returning~end	{'82': 1}
information~returning~end	{'82': 1}
precision~information~returning~end	{'82': 1}
end~numerical	{'82': 1}
returning~end~numerical	{'82': 1}
information~returning~end~numerical	{'82': 1}
numerical~quantity	{'82': 1}
end~numerical~quantity	{'82': 1}
returning~end~numerical~quantity	{'82': 1}
together	{'82': 1, '234': 1, '379': 1, '395': 1}
quantity~together	{'82': 1}
numerical~quantity~together	{'82': 1}
end~numerical~quantity~together	{'82': 1}
together~estimated	{'82': 1}
quantity~together~estimated	{'82': 1}
numerical~quantity~together~estimated	{'82': 1}
worst-case	{'82': 1}
uncertainty~significance	{'82': 1}
worst-case~uncertainty~significance	{'82': 1}
estimated~worst-case~uncertainty~significance	{'82': 1}
uncertainty~significance~arithmetic	{'82': 1}
worst-case~uncertainty~significance~arithmetic	{'82': 1}
extremely	{'82': 1, '176': 1, '193': 1, '255': 1, '278': 1}
arithmetic~extremely	{'82': 1}
significance~arithmetic~extremely	{'82': 1}
uncertainty~significance~arithmetic~extremely	{'82': 1}
powerful	{'82': 1}
extremely~powerful	{'82': 1}
arithmetic~extremely~powerful	{'82': 1}
significance~arithmetic~extremely~powerful	{'82': 1}
technique	{'82': 1, '101': 2, '135': 1, '164': 1, '173': 1, '175': 1, '176': 1, '177': 1, '326': 1, '327': 2, '339': 3, '367': 1, '403': 1}
powerful~technique	{'82': 1}
extremely~powerful~technique	{'82': 1}
arithmetic~extremely~powerful~technique	{'82': 1}
offers	{'82': 1}
technique~offers	{'82': 1}
powerful~technique~offers	{'82': 1}
extremely~powerful~technique~offers	{'82': 1}
offers~many	{'82': 1}
technique~offers~many	{'82': 1}
powerful~technique~offers~many	{'82': 1}
advantages	{'82': 1}
many~advantages	{'82': 1}
offers~many~advantages	{'82': 1}
technique~offers~many~advantages	{'82': 1}
advantages~over	{'82': 1}
many~advantages~over	{'82': 1}
offers~many~advantages~over	{'82': 1}
over~fixed	{'82': 1}
advantages~over~fixed	{'82': 1}
many~advantages~over~fixed	{'82': 1}
precision~most	{'82': 1}
fixed~precision~most	{'82': 1}
over~fixed~precision~most	{'82': 1}
floating-point	{'82': 1}
floating-point~integer	{'82': 1}
most~floating-point~integer	{'82': 1}
precision~most~floating-point~integer	{'82': 1}
high-end	{'82': 1}
arithmetic~high-end	{'82': 1}
integer~arithmetic~high-end	{'82': 1}
floating-point~integer~arithmetic~high-end	{'82': 1}
mathematical	{'82': 1, '135': 1, '156': 1, '178': 1, '198': 1, '199': 1, '255': 1, '303': 1, '313': 1, '327': 1, '397': 1, '442': 1}
high-end~mathematical	{'82': 1}
arithmetic~high-end~mathematical	{'82': 1}
integer~arithmetic~high-end~mathematical	{'82': 1}
software	{'82': 1}
mathematical~software	{'82': 1}
high-end~mathematical~software	{'82': 1}
arithmetic~high-end~mathematical~software	{'82': 1}
language~wolfram	{'82': 1}
software~language~wolfram	{'82': 1}
mathematical~software~language~wolfram	{'82': 1}
language~significance	{'82': 1}
wolfram~language~significance	{'82': 1}
arithmetic~error	{'82': 2}
significance~arithmetic~error	{'82': 1}
language~significance~arithmetic~error	{'82': 1}
accuracy~arithmetic~error	{'82': 1}
analysis~accuracy~arithmetic~error	{'82': 1}
arithmetic~error~propagation~fixed	{'82': 1}
precision~significant	{'82': 1}
fixed~precision~significant	{'82': 1}
number~expressed	{'83': 1}
scientific	{'83': 1}
expressed~scientific	{'83': 1}
number~expressed~scientific	{'83': 1}
notation	{'83': 1, '91': 1, '103': 1, '104': 1, '117': 1, '134': 3, '152': 1, '155': 3, '160': 1, '211': 1, '218': 1, '305': 1, '331': 1, '435': 1, '508': 1}
notation~number	{'83': 1}
scientific~notation~number	{'83': 1}
expressed~scientific~notation~number	{'83': 1}
notation~number~significant	{'83': 1}
scientific~notation~number~significant	{'83': 1}
digit~significant	{'83': 1}
number~digit~significant	{'83': 1}
figure~number	{'83': 1}
significant~figure~number	{'83': 1}
digit~significant~figure~number	{'83': 1}
express	{'83': 1}
digit~express	{'83': 1}
number~digit~express	{'83': 1}
figure~number~digit~express	{'83': 1}
express~number	{'83': 1}
digit~express~number	{'83': 1}
number~within	{'83': 1}
express~number~within	{'83': 1}
digit~express~number~within	{'83': 1}
within~uncertainty	{'83': 1}
number~within~uncertainty	{'83': 1}
express~number~within~uncertainty	{'83': 1}
calculation~example~quantity	{'83': 1}
uncertainty~calculation~example~quantity	{'83': 1}
quantity~four	{'83': 1}
example~quantity~four	{'83': 1}
calculation~example~quantity~four	{'83': 1}
figure~significant	{'83': 1}
four~figure~significant	{'83': 1}
quantity~four~figure~significant	{'83': 1}
significant~number	{'83': 1}
figure~significant~number	{'83': 1}
four~figure~significant~number	{'83': 1}
figure~number~significant	{'83': 1}
division~two	{'83': 1}
multiplication~division~two	{'83': 1}
figure~multiplication~division~two	{'83': 1}
two~quantities	{'83': 1, '320': 1, '327': 1}
division~two~quantities	{'83': 1}
multiplication~division~two~quantities	{'83': 1}
quantities~equal	{'83': 1}
two~quantities~equal	{'83': 1}
division~two~quantities~equal	{'83': 1}
equal~smallest	{'83': 1}
quantities~equal~smallest	{'83': 1}
two~quantities~equal~smallest	{'83': 1}
smallest~number	{'83': 1, '183': 1, '206': 1}
equal~smallest~number	{'83': 1}
quantities~equal~smallest~number	{'83': 1}
smallest~number~significant	{'83': 1}
equal~smallest~number~significant	{'83': 1}
figure~quantities	{'83': 2}
significant~figure~quantities	{'83': 2}
number~significant~figure~quantities	{'83': 1}
involved	{'83': 2, '288': 1, '393': 1}
subtraction	{'83': 1, '507': 1, '508': 1}
subtraction~number	{'83': 1}
addition~subtraction~number	{'83': 1}
involved~addition~subtraction~number	{'83': 1}
subtraction~number~significant	{'83': 1}
addition~subtraction~number~significant	{'83': 1}
figure~determined	{'83': 1}
significant~figure~determined	{'83': 1}
number~significant~figure~determined	{'83': 1}
determined~smallest	{'83': 1}
figure~determined~smallest	{'83': 1}
significant~figure~determined~smallest	{'83': 1}
smallest~significant	{'83': 1}
determined~smallest~significant	{'83': 1}
figure~determined~smallest~significant	{'83': 1}
significant~figure	{'83': 1}
smallest~significant~figure	{'83': 1}
determined~smallest~significant~figure	{'83': 1}
smallest~significant~figure~quantities	{'83': 1}
example~sum	{'83': 1}
involved~example~sum	{'83': 1}
quantities~involved~example~sum	{'83': 1}
should	{'83': 1, '104': 1, '160': 1, '198': 1, '224': 1, '344': 1, '419': 1}
sum~should	{'83': 1}
example~sum~should	{'83': 1}
involved~example~sum~should	{'83': 1}
written	{'83': 1, '104': 1, '122': 1, '160': 1, '163': 1, '182': 1, '183': 1, '228': 1, '234': 1, '274': 1, '281': 1, '304': 1, '327': 1, '339': 1, '435': 1, '463': 1, '482': 1, '496': 1, '513': 2, '527': 1, '535': 1, '545': 1, '550': 1}
should~written	{'83': 1}
sum~should~written	{'83': 1}
example~sum~should~written	{'83': 1}
rounding~quantity	{'83': 1}
written~rounding~quantity	{'83': 1}
should~written~rounding~quantity	{'83': 1}
quantity~significant	{'83': 1}
rounding~quantity~significant	{'83': 1}
written~rounding~quantity~significant	{'83': 1}
significant~only	{'83': 1}
quantity~significant~only	{'83': 1}
rounding~quantity~significant~only	{'83': 1}
only~significant	{'83': 1}
quantity~only~significant	{'83': 1}
digit~error	{'83': 1}
significant~digit~error	{'83': 1}
only~significant~digit~error	{'83': 1}
accuracy~fractional	{'83': 1}
analysis~accuracy~fractional	{'83': 1}
error~analysis~accuracy~fractional	{'83': 1}
part~integer	{'83': 1}
fractional~part~integer	{'83': 1}
accuracy~fractional~part~integer	{'83': 1}
part~least	{'83': 1}
integer~part~least	{'83': 1}
least~significant	{'83': 1, '398': 1}
part~least~significant	{'83': 1}
integer~part~least~significant	{'83': 1}
bit~nearest	{'83': 1}
significant~bit~nearest	{'83': 1}
least~significant~bit~nearest	{'83': 1}
bit~nearest~integer	{'83': 1}
significant~bit~nearest~integer	{'83': 1}
rounding~significance	{'83': 1}
precision~rounding~significance	{'83': 1}
function~precision~rounding~significance	{'83': 1}
truncate	{'83': 1}
exhibits	{'84': 1}
estimator~exhibits	{'84': 1}
exhibits~estimator	{'84': 1}
biased	{'84': 1, '86': 1, '94': 1, '105': 1, '160': 1}
estimator~biased	{'84': 1, '86': 1, '105': 1}
exhibits~estimator~biased	{'84': 1}
estimator~unbiased	{'84': 1, '86': 2, '105': 2}
estimator~rule	{'85': 1}
estimator~rule~tells	{'85': 1}
estimator~rule~tells~calculate	{'85': 1}
example~sample	{'85': 1, '246': 1}
contained~example~sample	{'85': 1}
mean~estimator	{'85': 1}
sample~mean~estimator	{'85': 1}
example~sample~mean~estimator	{'85': 1}
mean~estimator~population	{'85': 1, '523': 1}
sample~mean~estimator~population	{'85': 1, '523': 1}
estimator~population~mean	{'85': 1, '535': 2}
square	{'85': 1, '113': 1, '135': 3, '136': 2, '142': 1, '150': 3, '156': 4, '158': 1, '160': 2, '163': 1, '179': 1, '190': 8, '305': 1, '307': 2, '308': 1, '321': 4, '327': 19, '328': 5, '329': 5, '330': 3, '331': 3, '332': 5, '333': 5, '335': 1, '337': 3, '338': 2, '339': 4, '340': 3, '341': 1, '342': 2, '343': 2, '389': 3, '436': 1, '464': 1, '537': 1, '573': 1}
mean~square	{'85': 1, '136': 2, '142': 1, '150': 2, '156': 1, '308': 1}
population~mean~square	{'85': 1}
square~error	{'85': 1}
mean~square~error	{'85': 1}
square~error~estimator	{'85': 2}
mean~square~error~estimator	{'85': 1}
bias~estimator	{'85': 1}
estimate~estimator	{'85': 1}
error~estimate~estimator	{'85': 1}
bias~expectation	{'85': 1}
estimator~bias~expectation	{'85': 1}
estimate~estimator~bias~expectation	{'85': 1}
polyache	{'85': 1, '90': 1, '98': 3, '99': 1}
polykay	{'85': 1, '91': 1, '98': 2, '99': 3}
polykay~sample	{'85': 1, '91': 1}
polyache~polykay~sample	{'85': 1}
value~polyache~polykay~sample	{'85': 1}
sample~central	{'85': 1, '90': 1, '91': 2, '102': 4, '103': 1, '104': 2, '119': 1, '151': 1, '452': 2}
polykay~sample~central	{'85': 1, '91': 1}
polyache~polykay~sample~central	{'85': 1}
moment	{'85': 1, '87': 3, '90': 4, '91': 4, '98': 2, '99': 1, '102': 9, '103': 3, '104': 4, '114': 1, '115': 6, '116': 1, '117': 1, '118': 1, '119': 14, '120': 6, '121': 1, '122': 1, '123': 6, '124': 1, '125': 1, '126': 3, '127': 1, '128': 1, '129': 1, '130': 4, '131': 4, '132': 2, '133': 1, '134': 4, '135': 1, '137': 15, '138': 5, '139': 9, '140': 5, '141': 1, '143': 2, '144': 1, '145': 2, '146': 12, '147': 1, '148': 1, '149': 2, '150': 1, '151': 9, '152': 2, '153': 3, '154': 4, '155': 2, '156': 8, '157': 2, '158': 1, '159': 3, '160': 5, '161': 1, '179': 1, '236': 1, '294': 2, '304': 1, '322': 1, '351': 1, '452': 4, '459': 2, '463': 1, '464': 1, '465': 2, '475': 4, '476': 3, '482': 4, '490': 2, '491': 3, '493': 3, '494': 4, '496': 2, '497': 1, '501': 1, '502': 1, '503': 2, '504': 4, '507': 4, '512': 2, '513': 3, '515': 2, '518': 2, '521': 2, '524': 1, '525': 2, '527': 3, '529': 1, '533': 2, '535': 2, '536': 1, '537': 2, '540': 2, '543': 3, '547': 1, '550': 2, '551': 2, '554': 1, '580': 1}
moment~sample	{'85': 1, '102': 5, '103': 2, '104': 3, '119': 1, '146': 1, '151': 4, '152': 1, '153': 1, '157': 1, '160': 1, '452': 4}
central~moment~sample	{'85': 1, '102': 3, '103': 1, '104': 2, '151': 1, '153': 1, '452': 2}
moment~mean~sample	{'85': 1, '104': 2, '452': 2}
variance~unbiased	{'85': 1, '104': 1, '157': 1, '187': 1, '188': 1}
sample~variance~unbiased	{'85': 1, '104': 1}
mean~sample~variance~unbiased	{'85': 1}
estimator~true	{'86': 1}
bias~estimator~true	{'86': 1}
true~estimator~unbiased	{'86': 1}
unbiased~estimator	{'86': 1, '105': 1, '160': 1, '187': 1, '188': 2}
expectation~value	{'87': 3, '106': 2, '245': 1, '304': 1, '305': 1, '544': 1, '545': 1}
value~function	{'87': 1, '330': 1, '339': 1}
expectation~value~function	{'87': 1}
function~variable	{'87': 1, '339': 1}
value~function~variable	{'87': 1}
expectation~value~function~variable	{'87': 1}
variable~denoted	{'87': 1}
function~variable~denoted	{'87': 1}
value~function~variable~denoted	{'87': 1}
denoted~single	{'87': 1}
variable~denoted~single	{'87': 1}
function~variable~denoted~single	{'87': 1}
single~discrete	{'87': 1}
denoted~single~discrete	{'87': 1}
variable~denoted~single~discrete	{'87': 1}
variable~probability	{'87': 1, '138': 1, '170': 1, '181': 1, '221': 1, '249': 1, '289': 1, '496': 1}
discrete~variable~probability	{'87': 1}
single~discrete~variable~probability	{'87': 1}
variable~probability~density	{'87': 1, '138': 1, '170': 1, '496': 1}
discrete~variable~probability~density	{'87': 1}
function~single	{'87': 1}
density~function~single	{'87': 1}
probability~density~function~single	{'87': 1}
single~continuous	{'87': 1}
function~single~continuous	{'87': 1}
density~function~single~continuous	{'87': 1}
continuous~variable	{'87': 1}
single~continuous~variable	{'87': 1}
function~single~continuous~variable	{'87': 1}
variable~expectation	{'87': 2, '511': 1}
continuous~variable~expectation	{'87': 1}
single~continuous~variable~expectation	{'87': 1}
variable~expectation~value	{'87': 1}
continuous~variable~expectation~value	{'87': 1}
satisfies	{'87': 2, '133': 1, '134': 1, '138': 1, '166': 1, '210': 1, '236': 1, '297': 1, '337': 1, '350': 1, '353': 2, '438': 1, '457': 1, '476': 1, '516': 1, '557': 1, '558': 1, '559': 1, '563': 1}
value~satisfies	{'87': 2}
expectation~value~satisfies	{'87': 2}
variable~expectation~value~satisfies	{'87': 1}
multiple	{'87': 3, '156': 1, '160': 1, '189': 1, '322': 1, '333': 1, '338': 1, '339': 1, '342': 1, '403': 1, '420': 1, '558': 1}
satisfies~multiple	{'87': 1}
value~satisfies~multiple	{'87': 1}
expectation~value~satisfies~multiple	{'87': 1}
multiple~discrete	{'87': 1}
satisfies~multiple~discrete	{'87': 1}
value~satisfies~multiple~discrete	{'87': 1}
variable~multiple	{'87': 1, '338': 1}
discrete~variable~multiple	{'87': 1}
multiple~continuous	{'87': 1}
variable~multiple~continuous	{'87': 1}
discrete~variable~multiple~continuous	{'87': 1}
multiple~expectation	{'87': 1}
variable~multiple~expectation	{'87': 1}
continuous~variable~multiple~expectation	{'87': 1}
multiple~expectation~value	{'87': 1}
variable~multiple~expectation~value	{'87': 1}
multiple~expectation~value~satisfies	{'87': 1}
mean~variable	{'87': 1}
satisfies~mean~variable	{'87': 1}
value~satisfies~mean~variable	{'87': 1}
mean~variable~expectation	{'87': 1}
satisfies~mean~variable~expectation	{'87': 1}
estimator~central	{'87': 1, '90': 1}
value~estimator~central	{'87': 1}
expectation~value~estimator~central	{'87': 1}
estimator~maximum	{'87': 1, '96': 1, '188': 1}
moment~estimator~maximum	{'87': 1}
central~moment~estimator~maximum	{'87': 1}
moment~raw	{'87': 1, '102': 1, '115': 1, '119': 1, '151': 1, '160': 1, '475': 1}
mean~moment~raw	{'87': 1, '160': 1}
likelihood~mean~moment~raw	{'87': 1}
wald	{'87': 1, '106': 3, '493': 1, '532': 1}
moment~wald	{'87': 1}
raw~moment~wald	{'87': 1}
estimator~expectation	{'88': 1, '106': 1}
value~estimator~expectation	{'88': 1}
expected~value~estimator~expectation	{'88': 1}
variance~fisher	{'89': 1}
estimator~variance~fisher	{'89': 1}
unbiased~estimator~variance~fisher	{'89': 1}
fisher~estimator	{'89': 1}
variance~fisher~estimator	{'89': 1}
unique~symmetric	{'90': 1, '91': 1}
symmetric~unbiased	{'90': 1, '91': 1}
unique~symmetric~unbiased	{'90': 1, '91': 1}
unbiased~estimator~central	{'90': 1}
symmetric~unbiased~estimator~central	{'90': 1}
moment~distribution	{'90': 1, '236': 1, '304': 1, '463': 1, '465': 1, '482': 1, '533': 1}
central~moment~distribution	{'90': 1}
estimator~central~moment~distribution	{'90': 1}
variance~minimum	{'90': 1, '91': 1}
addition~variance~minimum	{'90': 1, '91': 1}
distribution~addition~variance~minimum	{'90': 1}
compared	{'90': 1, '91': 1, '233': 1, '403': 1, '578': 1}
minimum~compared	{'90': 1, '91': 1}
variance~minimum~compared	{'90': 1, '91': 1}
addition~variance~minimum~compared	{'90': 1, '91': 1}
compared~other	{'90': 1, '91': 1}
minimum~compared~other	{'90': 1, '91': 1}
variance~minimum~compared~other	{'90': 1, '91': 1}
compared~other~unbiased	{'90': 1, '91': 1}
minimum~compared~other~unbiased	{'90': 1, '91': 1}
halmos	{'90': 1, '91': 1}
estimator~halmos	{'90': 1, '91': 1}
unbiased~estimator~halmos	{'90': 1, '91': 1}
other~unbiased~estimator~halmos	{'90': 1, '91': 1}
rose	{'90': 1, '91': 4, '98': 1, '99': 1, '151': 1, '153': 1, '163': 2, '170': 2, '177': 1, '556': 1}
halmos~rose	{'90': 1, '91': 1}
estimator~halmos~rose	{'90': 1, '91': 1}
unbiased~estimator~halmos~rose	{'90': 1, '91': 1}
smith	{'90': 1, '91': 4, '98': 1, '99': 1, '112': 1, '151': 1, '153': 1, '163': 2, '170': 2, '177': 1, '327': 1, '368': 1, '556': 1}
rose~smith	{'90': 1, '91': 4, '98': 1, '99': 1, '151': 1, '153': 1, '163': 2, '170': 2, '177': 1, '556': 1}
halmos~rose~smith	{'90': 1, '91': 1}
estimator~halmos~rose~smith	{'90': 1, '91': 1}
p~first	{'90': 1, '119': 1, '146': 1, '192': 1, '515': 1}
smith~p~first	{'90': 1}
rose~smith~p~first	{'90': 1}
power	{'90': 1, '91': 1, '98': 1, '99': 1, '102': 1, '130': 1, '134': 1, '150': 2, '151': 1, '153': 1, '255': 1, '327': 1, '354': 1, '411': 1, '419': 1, '567': 3}
term~power	{'90': 1, '98': 1, '99': 1}
first~term~power	{'90': 1}
term~sample	{'90': 1, '152': 1}
sum~term~sample	{'90': 1}
power~sum~term~sample	{'90': 1}
term~sample~central	{'90': 1}
sum~term~sample~central	{'90': 1}
hstatistic	{'90': 1}
hstatistictosamplecentral	{'90': 1}
respectively	{'90': 1, '119': 1, '122': 1, '123': 1, '187': 1, '206': 1, '249': 1, '272': 1, '302': 2, '304': 1, '360': 1, '395': 2, '476': 1, '506': 1, '507': 1, '510': 1, '511': 1}
respectively~wolfram	{'90': 1}
hstatistictosamplecentral~respectively~wolfram	{'90': 1}
language~application	{'90': 1}
wolfram~language~application	{'90': 1}
respectively~wolfram~language~application	{'90': 1}
application~package	{'90': 1, '91': 1, '98': 1, '99': 1, '102': 1, '119': 3, '123': 1, '146': 2, '151': 1}
language~application~package	{'90': 1}
wolfram~language~application~package	{'90': 1}
mathstatica	{'90': 1, '91': 1, '98': 1, '99': 1, '102': 1, '119': 3, '123': 1, '146': 2, '151': 1}
h-statistic	{'90': 1}
moment~central	{'90': 1, '102': 1, '115': 1, '117': 1, '123': 1, '131': 1, '146': 1, '151': 1, '156': 1, '160': 1, '496': 1, '525': 1, '535': 1}
h-statistic~moment~central	{'90': 1}
mathstatica~h-statistic~moment~central	{'90': 1}
th~unique	{'91': 1}
th~unique~symmetric	{'91': 1}
th~unique~symmetric~unbiased	{'91': 1}
cumulant	{'91': 2, '99': 1, '119': 3, '120': 2, '123': 4, '124': 3, '127': 1, '130': 2, '138': 1, '146': 2, '154': 3, '236': 1, '351': 2, '354': 2, '465': 2, '474': 1, '482': 1, '493': 1, '537': 2, '543': 2, '550': 2}
cumulant~statistical	{'91': 1}
estimator~cumulant~statistical	{'91': 1}
unbiased~estimator~cumulant~statistical	{'91': 1}
distribution~denotes	{'91': 1, '131': 1}
statistical~distribution~denotes	{'91': 1}
cumulant~statistical~distribution~denotes	{'91': 1}
denotes~expectation	{'91': 1, '119': 1, '138': 1, '156': 1, '160': 1, '578': 1}
distribution~denotes~expectation	{'91': 1}
statistical~distribution~denotes~expectation	{'91': 1}
expectation~value~kenney	{'91': 1}
denotes~expectation~value~kenney	{'91': 1}
p~rose	{'91': 1, '153': 1}
kenney~p~rose	{'91': 1, '153': 1}
value~kenney~p~rose	{'91': 1}
p~rose~smith	{'91': 1, '153': 1}
kenney~p~rose~smith	{'91': 1, '153': 1}
p~addition~variance~minimum	{'91': 1}
p~most	{'91': 1}
smith~p~most	{'91': 1}
rose~smith~p~most	{'91': 1}
most~kenney	{'91': 1}
p~most~kenney	{'91': 1}
smith~p~most~kenney	{'91': 1}
kenney~use	{'91': 1}
most~kenney~use	{'91': 1}
p~most~kenney~use	{'91': 1}
use~notation	{'91': 1}
kenney~use~notation	{'91': 1}
most~kenney~use~notation	{'91': 1}
notation~rose	{'91': 1}
use~notation~rose	{'91': 1}
kenney~use~notation~rose	{'91': 1}
notation~rose~smith	{'91': 1}
use~notation~rose~smith	{'91': 1}
smith~prefer	{'91': 1}
rose~smith~prefer	{'91': 1}
notation~rose~smith~prefer	{'91': 1}
sum~th	{'91': 1}
term~sum~th	{'91': 1}
prefer~term~sum~th	{'91': 1}
power~data	{'91': 1}
th~power~data	{'91': 1}
sum~th~power~data	{'91': 1}
point~fisher	{'91': 1}
data~point~fisher	{'91': 1}
power~data~point~fisher	{'91': 1}
fisher~rose	{'91': 1}
point~fisher~rose	{'91': 1}
data~point~fisher~rose	{'91': 1}
fisher~rose~smith	{'91': 1}
point~fisher~rose~smith	{'91': 1}
kstatistic	{'91': 1}
mathematica	{'91': 1, '98': 1, '99': 1, '102': 1, '119': 3, '123': 1, '146': 2, '151': 1}
mathematica~application	{'91': 1, '98': 1, '99': 1, '102': 1, '119': 3, '123': 1, '146': 2, '151': 1}
r~mathematica~application	{'91': 1, '102': 1, '151': 1}
kstatistic~r~mathematica~application	{'91': 1}
mathematica~application~package	{'91': 1, '98': 1, '99': 1, '102': 1, '119': 3, '123': 1, '146': 2, '151': 1}
r~mathematica~application~package	{'91': 1, '102': 1, '151': 1}
mathstatica~sample	{'91': 1, '151': 1}
package~mathstatica~sample	{'91': 1, '151': 1}
application~package~mathstatica~sample	{'91': 1, '151': 1}
size~first	{'91': 1}
sample~size~first	{'91': 1}
mathstatica~sample~size~first	{'91': 1}
first~sample	{'91': 1, '102': 2}
size~first~sample	{'91': 1}
first~mean~sample	{'91': 1}
variance~th	{'91': 1}
sample~variance~th	{'91': 1}
mean~sample~variance~th	{'91': 1}
th~sample	{'91': 1, '102': 1, '151': 1}
variance~th~sample	{'91': 1}
th~sample~central	{'91': 1, '102': 1}
variance~th~sample~central	{'91': 1}
moment~kenney	{'91': 1, '143': 1}
central~moment~kenney	{'91': 1}
sample~central~moment~kenney	{'91': 1}
pp~kenney	{'91': 1, '353': 1}
moment~pp~kenney	{'91': 1}
variance~first	{'91': 1, '152': 1}
kenney~variance~first	{'91': 1}
pp~kenney~variance~first	{'91': 1}
first~unbiased	{'91': 1}
variance~first~unbiased	{'91': 1}
kenney~variance~first~unbiased	{'91': 1}
estimator~kenney	{'91': 2, '104': 1, '157': 1}
unbiased~estimator~kenney	{'91': 2, '157': 1}
first~unbiased~estimator~kenney	{'91': 1}
special	{'91': 1, '120': 1, '122': 1, '150': 1, '163': 1, '170': 1, '177': 1, '190': 1, '224': 1, '236': 1, '243': 1, '294': 1, '341': 1, '347': 1, '481': 1, '482': 1, '489': 1, '504': 1, '507': 1, '513': 1, '520': 1, '537': 1}
kenney~special	{'91': 1}
estimator~kenney~special	{'91': 1}
special~case	{'91': 1, '120': 1, '122': 1, '150': 1, '163': 1, '170': 1, '224': 1, '243': 1, '341': 1, '347': 1, '482': 1, '489': 1, '504': 1, '507': 1, '537': 1}
kenney~special~case	{'91': 1}
parent	{'91': 1, '452': 1}
normal~parent	{'91': 1}
case~normal~parent	{'91': 1}
special~case~normal~parent	{'91': 1}
population~unbiased	{'91': 1}
parent~population~unbiased	{'91': 1}
normal~parent~population~unbiased	{'91': 1}
population~unbiased~estimator~kenney	{'91': 1}
population~sample	{'91': 1, '155': 1, '452': 1}
finite~population~sample	{'91': 1}
pp~finite~population~sample	{'91': 1}
size~taken	{'91': 1}
sample~size~taken	{'91': 1}
population~sample~size~taken	{'91': 1}
taken~population	{'91': 1, '134': 1, '153': 1, '157': 1}
size~taken~population	{'91': 1}
sample~size~taken~population	{'91': 1}
population~size	{'91': 1, '178': 1}
taken~population~size	{'91': 1}
size~unbiased	{'91': 1}
population~size~unbiased	{'91': 1}
taken~population~size~unbiased	{'91': 1}
unbiased~estimator~population	{'91': 1, '103': 1, '104': 1, '145': 1, '151': 1, '160': 1, '535': 1}
size~unbiased~estimator~population	{'91': 1}
mean~population	{'91': 1, '103': 1, '145': 2, '160': 1, '524': 1, '548': 1}
estimator~mean~population	{'91': 1, '145': 1}
variance~population	{'91': 1}
mean~variance~population	{'91': 1}
skewness~population	{'91': 1}
variance~skewness~population	{'91': 1}
population~kurtosis	{'91': 1}
skewness~population~kurtosis	{'91': 1}
church	{'91': 1}
excess~church	{'91': 1}
kurtosis~excess~church	{'91': 1}
population~kurtosis~excess~church	{'91': 1}
carver	{'91': 1}
p~carver	{'91': 1}
church~p~carver	{'91': 1}
excess~church~p~carver	{'91': 1}
irwin	{'91': 1}
carver~irwin	{'91': 1}
p~carver~irwin	{'91': 1}
church~p~carver~irwin	{'91': 1}
kendall	{'91': 1, '130': 1, '154': 1, '155': 1}
irwin~kendall	{'91': 1}
carver~irwin~kendall	{'91': 1}
p~carver~irwin~kendall	{'91': 1}
kendall~kenney	{'91': 1}
irwin~kendall~kenney	{'91': 1}
carver~irwin~kendall~kenney	{'91': 1}
kenney~sample	{'91': 1}
kendall~kenney~sample	{'91': 1}
skewness~sample	{'91': 1, '103': 1}
sample~kurtosis	{'91': 1}
skewness~sample~kurtosis	{'91': 1}
k-statistic	{'91': 1}
moment~normal	{'91': 1, '156': 1}
mean~moment~normal	{'91': 1}
kurtosis~mean~moment~normal	{'91': 1}
distribution~polykay~sample	{'91': 1}
normal~distribution~polykay~sample	{'91': 1}
distribution~polykay~sample~central	{'91': 1}
statistic~unbiased	{'91': 1}
skewness~statistic~unbiased	{'91': 1}
moment~skewness~statistic~unbiased	{'91': 1}
robust	{'92': 1, '93': 1, '100': 2, '101': 1, '174': 1, '177': 1}
estimation	{'92': 1, '93': 1, '97': 1, '100': 2, '101': 2, '173': 1, '176': 6, '177': 1}
estimation~based	{'92': 1, '93': 1, '100': 1}
robust~estimation~based	{'92': 1, '93': 1, '100': 1}
